timestamp,rpm,egt,cht,vibration,fuel_flow,throttle,altitude,temperature,pressure,engine_load,expected_egt,expected_cht,expected_vibration,fault_type,health_index,degradation_level,rul
2026-09-02T10:20:26.606032,4772.0,824.0,122.6,2.26,15.04,72.7,3123.1,-5.3,35.3,0.727,827.8,122.3,2.19,NONE,97.5,0.0,499.5
2026-09-02T10:20:27.606032,4805.5,831.0,123.9,2.31,15.48,72.0,3122.0,-5.3,35.2,0.72,827.5,122.2,2.22,NONE,97.8,0.0,499.5
2026-09-02T10:20:28.606032,4791.8,818.5,122.7,2.24,14.75,71.1,3115.0,-5.2,35.1,0.711,826.7,121.9,2.21,NONE,99.6,0.0,499.5
2026-09-02T10:20:29.606032,4784.7,819.3,121.8,2.21,15.45,73.0,3111.5,-5.2,35.3,0.73,828.1,122.5,2.2,NONE,98.6,0.0,499.5
2026-09-02T10:20:30.606032,4801.9,820.3,119.2,2.32,15.16,71.3,3104.7,-5.2,35.1,0.713,826.9,122.0,2.21,NONE,97.0,0.0,499.5
2026-09-02T10:20:31.606032,4796.7,832.2,122.2,2.29,14.8,72.1,3108.5,-5.2,35.2,0.721,827.5,122.3,2.21,NONE,100.0,0.0,499.5
2026-09-02T10:20:32.606032,4778.9,825.4,122.3,2.11,15.11,71.9,3104.8,-5.2,35.2,0.719,827.2,122.1,2.2,NONE,98.4,0.0,499.5
2026-09-02T10:20:33.606032,4827.9,823.9,120.0,2.19,14.76,71.3,3110.9,-5.2,35.1,0.713,827.1,122.1,2.23,NONE,97.6,0.0,499.5
2026-09-02T10:20:34.606032,4829.8,828.5,120.6,2.12,15.09,72.7,3101.7,-5.2,35.3,0.727,828.1,122.6,2.23,NONE,99.5,0.0,499.5
2026-09-02T10:20:35.606032,4771.7,824.5,120.9,2.1,14.13,72.5,3101.9,-5.2,35.3,0.725,827.6,122.3,2.19,NONE,97.1,0.0,499.5
2026-09-02T10:20:36.606032,4777.4,832.6,122.0,2.17,15.27,72.6,3098.5,-5.1,35.3,0.726,827.7,122.3,2.2,NONE,98.1,0.0,499.5
2026-09-02T10:20:37.606032,4819.3,828.4,122.6,2.31,14.59,72.3,3106.9,-5.2,35.2,0.723,827.7,122.4,2.23,NONE,98.7,0.0,499.5
2026-09-02T10:20:38.606032,4778.0,822.8,122.8,2.16,14.62,72.5,3104.0,-5.2,35.2,0.725,827.7,122.3,2.2,NONE,99.6,0.0,499.5
2026-09-02T10:20:39.606032,4808.8,833.3,121.4,2.2,15.14,72.9,3104.8,-5.2,35.3,0.729,828.1,122.6,2.22,NONE,98.1,0.0,499.5
2026-09-02T10:20:40.606032,4792.9,825.4,123.9,2.09,14.76,72.4,3090.7,-5.1,35.2,0.724,827.6,122.4,2.21,NONE,98.5,0.0,499.5
2026-09-02T10:20:41.606032,4829.2,816.1,118.9,1.99,15.21,71.9,3104.0,-5.2,35.2,0.719,827.5,122.3,2.23,NONE,99.9,0.0,499.4
2026-09-02T10:20:42.606032,4784.8,827.3,118.2,2.1,14.65,71.5,3094.4,-5.1,35.2,0.715,826.9,122.0,2.2,NONE,98.7,0.0,499.4
2026-09-02T10:20:43.606032,4779.5,834.5,123.8,2.09,15.07,71.6,3093.7,-5.1,35.2,0.716,827.0,122.1,2.2,NONE,99.0,0.0,499.4
2026-09-02T10:20:44.606032,4790.6,825.5,121.5,2.29,14.25,71.1,3097.4,-5.1,35.1,0.711,826.6,121.9,2.21,NONE,99.4,0.0,499.4
2026-09-02T10:20:45.606032,4828.3,826.3,121.5,2.28,14.95,72.9,3106.5,-5.2,35.3,0.729,828.2,122.6,2.23,NONE,99.8,0.0,499.4
2026-09-02T10:20:46.606032,4775.1,830.1,122.9,2.05,15.15,72.6,3102.0,-5.2,35.3,0.726,827.7,122.3,2.19,NONE,99.4,0.0,499.4
2026-09-02T10:20:47.606032,4776.6,832.3,124.9,2.19,14.68,71.4,3109.3,-5.2,35.1,0.714,826.8,121.9,2.2,NONE,98.2,0.0,499.4
2026-09-02T10:20:48.606032,4800.3,824.8,120.1,2.02,14.88,71.7,3107.5,-5.2,35.2,0.717,827.2,122.1,2.21,NONE,98.2,0.0,499.4
2026-09-02T10:20:49.606032,4809.3,826.7,124.5,2.39,15.47,72.4,3110.8,-5.2,35.2,0.724,827.8,122.4,2.22,NONE,99.7,0.0,499.4
2026-09-02T10:20:50.606032,4829.8,830.8,125.0,2.27,15.03,72.4,3111.1,-5.2,35.2,0.724,827.9,122.5,2.23,NONE,97.5,0.0,499.4
2026-09-02T10:20:51.606032,4792.6,829.5,120.7,2.3,14.81,71.9,3120.4,-5.3,35.2,0.719,827.3,122.1,2.21,NONE,99.4,0.0,499.4
2026-09-02T10:20:52.606032,4800.7,824.1,123.6,2.03,15.07,71.4,3111.1,-5.2,35.1,0.714,827.0,122.0,2.21,NONE,97.4,0.0,499.4
2026-09-02T10:20:53.606032,4784.4,830.7,121.8,2.18,14.67,72.4,3118.0,-5.3,35.2,0.724,827.7,122.3,2.2,NONE,99.7,0.0,499.4
2026-09-02T10:20:54.606032,4776.0,832.3,121.2,2.07,14.35,71.4,3117.5,-5.3,35.1,0.714,826.9,121.9,2.2,NONE,99.4,0.0,499.4
2026-09-02T10:20:55.606032,4800.7,830.4,125.2,2.14,14.39,71.3,3137.7,-5.4,35.1,0.713,827.0,122.0,2.21,NONE,98.8,0.0,499.4
2026-09-02T10:20:56.606032,4804.4,827.6,124.4,2.26,14.68,72.9,3141.7,-5.4,35.3,0.729,828.2,122.5,2.22,NONE,99.3,0.0,499.4
2026-09-02T10:20:57.606032,4818.0,825.6,122.9,2.17,14.18,71.4,3142.1,-5.4,35.1,0.714,827.2,122.1,2.23,NONE,99.1,0.0,499.4
2026-09-02T10:20:58.606032,4800.8,820.5,119.4,2.21,15.48,71.2,3146.6,-5.5,35.1,0.712,827.0,121.9,2.21,NONE,99.3,0.0,499.4
2026-09-02T10:20:59.606032,4785.5,827.9,123.4,2.23,14.82,72.3,3151.6,-5.5,35.2,0.723,827.7,122.2,2.2,NONE,98.8,0.0,499.4
2026-09-02T10:21:00.606032,4796.7,829.4,122.6,2.12,14.53,71.1,3148.1,-5.5,35.1,0.711,826.9,121.9,2.21,NONE,97.4,0.0,499.4
2026-09-02T10:21:01.606032,4805.3,819.8,121.6,2.29,14.86,71.4,3158.2,-5.5,35.1,0.714,827.2,122.0,2.22,NONE,97.2,0.0,499.4
2026-09-02T10:21:02.606032,4808.8,827.5,123.8,2.26,14.5,72.2,3161.9,-5.6,35.2,0.722,827.8,122.2,2.22,NONE,99.3,0.0,499.4
2026-09-02T10:21:03.606032,4808.1,830.7,120.2,2.26,15.0,72.5,3172.4,-5.6,35.3,0.725,828.1,122.3,2.22,NONE,99.7,0.0,499.4
2026-09-02T10:21:04.606032,4813.4,829.9,121.9,2.18,14.98,72.4,3158.6,-5.5,35.2,0.724,828.0,122.3,2.22,NONE,98.8,0.0,499.4
2026-09-02T10:21:05.606032,4821.3,829.2,121.0,2.25,15.22,72.6,3165.3,-5.6,35.3,0.726,828.2,122.4,2.23,NONE,99.8,0.0,499.4
2026-09-02T10:21:06.606032,4775.9,824.4,121.5,2.2,15.25,72.6,3172.5,-5.6,35.3,0.726,828.0,122.2,2.2,NONE,97.3,0.0,499.4
2026-09-02T10:21:07.606032,4777.3,828.6,122.3,2.18,15.09,72.4,3179.2,-5.7,35.2,0.724,827.8,122.1,2.2,NONE,98.7,0.0,499.4
2026-09-02T10:21:08.606032,4810.3,826.6,124.8,2.23,15.09,71.4,3184.8,-5.7,35.1,0.714,827.3,121.9,2.22,NONE,97.3,0.0,499.4
2026-09-02T10:21:09.606032,4801.5,827.5,122.1,2.33,14.55,72.0,3184.1,-5.7,35.2,0.72,827.7,122.1,2.21,NONE,97.4,0.0,499.4
2026-09-02T10:21:10.606032,4787.3,823.8,121.5,2.18,15.0,71.3,3189.2,-5.7,35.1,0.713,827.1,121.8,2.2,NONE,97.9,0.0,499.4
2026-09-02T10:21:11.606032,4793.8,824.3,121.2,2.25,15.18,71.4,3206.8,-5.8,35.1,0.714,827.3,121.8,2.21,NONE,98.6,0.0,499.4
2026-09-02T10:21:12.606032,4816.9,824.8,121.1,2.13,15.08,71.2,3206.1,-5.8,35.1,0.712,827.3,121.9,2.22,NONE,99.3,0.0,499.4
2026-09-02T10:21:13.606032,4809.0,823.1,122.2,2.06,14.63,71.8,3212.7,-5.9,35.2,0.718,827.7,122.0,2.22,NONE,98.4,0.0,499.4
2026-09-02T10:21:14.606032,4820.9,830.1,125.4,2.27,14.96,71.3,3210.7,-5.9,35.1,0.713,827.4,121.9,2.23,NONE,98.5,0.0,499.4
2026-09-02T10:21:15.606032,4802.4,827.2,121.8,2.32,14.81,71.6,3215.2,-5.9,35.2,0.716,827.5,121.9,2.21,NONE,97.2,0.0,499.4
2026-09-02T10:21:16.606032,4805.7,828.6,121.4,2.07,14.65,72.9,3225.4,-6.0,35.3,0.729,828.5,122.3,2.22,NONE,99.7,0.0,499.4
2026-09-02T10:21:17.606032,4802.6,826.2,123.4,2.18,15.39,72.8,3222.9,-5.9,35.3,0.728,828.4,122.3,2.21,NONE,99.1,0.0,499.4
2026-09-02T10:21:18.606032,4792.0,830.1,122.6,2.19,14.74,71.9,3229.4,-6.0,35.2,0.719,827.7,121.9,2.21,NONE,97.8,0.0,499.4
2026-09-02T10:21:19.606032,4812.0,825.2,121.8,2.35,14.5,72.5,3250.4,-6.1,35.3,0.725,828.4,122.2,2.22,NONE,99.1,0.0,499.4
2026-09-02T10:21:20.606032,4799.8,822.6,120.4,2.03,14.89,72.9,3246.8,-6.1,35.3,0.729,828.6,122.2,2.21,NONE,98.1,0.0,499.4
2026-09-02T10:21:21.606032,4820.9,833.0,116.1,2.12,14.1,71.6,3247.5,-6.1,35.2,0.716,827.7,121.9,2.23,NONE,98.2,0.0,499.4
2026-09-02T10:21:22.606032,4792.0,827.0,122.6,2.37,14.87,71.9,3244.8,-6.1,35.2,0.719,827.8,121.9,2.21,NONE,99.3,0.0,499.4
2026-09-02T10:21:23.606032,4787.1,825.6,120.7,2.15,14.98,72.3,3264.9,-6.2,35.2,0.723,828.1,122.0,2.2,NONE,98.0,0.0,499.4
2026-09-02T10:21:24.606032,4787.3,826.4,122.9,2.11,15.37,72.9,3261.6,-6.2,35.3,0.729,828.6,122.2,2.2,NONE,98.8,0.0,499.4
2026-09-02T10:21:25.606032,4827.9,826.9,122.2,2.17,14.65,71.7,3270.3,-6.3,35.2,0.717,827.9,121.9,2.23,NONE,97.4,0.0,499.4
2026-09-02T10:21:26.606032,4783.8,831.2,120.0,1.88,14.47,72.5,3268.4,-6.2,35.2,0.725,828.3,122.0,2.2,NONE,98.1,0.0,499.4
2026-09-02T10:21:27.606032,4779.5,827.9,122.6,2.15,15.28,72.0,3280.0,-6.3,35.2,0.72,827.9,121.8,2.2,NONE,97.4,0.0,499.4
2026-09-02T10:21:28.606032,4806.6,823.6,121.3,2.12,14.81,71.2,3272.8,-6.3,35.1,0.712,827.4,121.7,2.22,NONE,98.8,0.0,499.4
2026-09-02T10:21:29.606032,4810.2,827.1,118.8,2.08,15.08,72.5,3282.2,-6.3,35.3,0.725,828.5,122.1,2.22,NONE,98.2,0.0,499.4
2026-09-02T10:21:30.606032,4824.1,826.1,121.1,2.21,14.55,73.0,3283.4,-6.3,35.3,0.73,828.9,122.3,2.23,NONE,98.5,0.0,499.4
2026-09-02T10:21:31.606032,4784.5,829.4,119.7,2.16,14.47,71.4,3277.7,-6.3,35.1,0.714,827.5,121.6,2.2,NONE,98.9,0.0,499.4
2026-09-02T10:21:32.606032,4811.5,821.7,121.9,2.33,14.58,71.0,3279.1,-6.3,35.1,0.71,827.3,121.6,2.22,NONE,97.3,0.0,499.4
2026-09-02T10:21:33.606032,4807.1,826.1,122.5,2.3,14.7,71.9,3282.8,-6.3,35.2,0.719,828.0,121.9,2.22,NONE,99.7,0.0,499.4
2026-09-02T10:21:34.606032,4791.8,823.8,121.9,2.25,14.63,71.0,3285.8,-6.4,35.1,0.71,827.2,121.5,2.21,NONE,99.1,0.0,499.4
2026-09-02T10:21:35.606032,4807.7,822.1,120.9,2.41,14.28,71.3,3287.8,-6.4,35.1,0.713,827.6,121.7,2.22,NONE,98.5,0.0,499.4
2026-09-02T10:21:36.606032,4818.5,835.3,123.3,2.39,14.73,72.6,3296.7,-6.4,35.3,0.726,828.6,122.1,2.23,NONE,98.3,0.0,499.4
2026-09-02T10:21:37.606032,4825.9,831.7,122.2,2.08,14.49,71.9,3303.8,-6.5,35.2,0.719,828.2,121.9,2.23,NONE,97.4,0.0,499.4
2026-09-02T10:21:38.606032,4803.6,831.4,125.8,2.27,14.91,72.6,3301.0,-6.5,35.3,0.726,828.6,122.1,2.21,NONE,99.3,0.0,499.4
2026-09-02T10:21:39.606032,4790.3,826.9,124.3,2.16,15.54,72.0,3293.9,-6.4,35.2,0.72,828.0,121.8,2.21,NONE,98.8,0.0,499.4
2026-09-02T10:21:40.606032,4782.6,833.3,121.2,2.23,14.91,72.8,3298.8,-6.4,35.3,0.728,828.6,122.0,2.2,NONE,97.9,0.0,499.4
2026-09-02T10:21:41.606032,4770.6,824.7,117.9,2.29,14.63,71.5,3303.9,-6.5,35.2,0.715,827.6,121.6,2.19,NONE,99.5,0.0,499.4
2026-09-02T10:21:42.606032,4775.7,831.0,122.1,2.32,14.99,71.1,3303.8,-6.5,35.1,0.711,827.3,121.5,2.19,NONE,99.4,0.0,499.4
2026-09-02T10:21:43.606032,4825.3,820.0,120.3,2.32,15.11,72.0,3305.6,-6.5,35.2,0.72,828.3,122.0,2.23,NONE,97.3,0.0,499.4
2026-09-02T10:21:44.606032,4772.5,818.6,122.0,2.29,14.7,71.6,3294.0,-6.4,35.2,0.716,827.6,121.6,2.19,NONE,97.7,0.0,499.4
2026-09-02T10:21:45.606032,4797.6,824.0,122.1,2.08,14.69,71.4,3299.4,-6.4,35.1,0.714,827.6,121.7,2.21,NONE,97.4,0.0,499.4
2026-09-02T10:21:46.606032,4778.7,828.4,121.1,2.14,14.35,71.8,3302.2,-6.5,35.2,0.718,827.8,121.7,2.2,NONE,98.5,0.0,499.4
2026-09-02T10:21:47.606032,4816.0,828.4,123.1,2.08,14.69,72.1,3298.5,-6.4,35.2,0.721,828.3,122.0,2.22,NONE,99.7,0.0,499.4
2026-09-02T10:21:48.606032,4782.8,830.2,119.5,2.16,14.67,72.6,3297.0,-6.4,35.3,0.726,828.4,122.0,2.2,NONE,97.7,0.0,499.4
2026-09-02T10:21:49.606032,4808.6,824.2,122.1,2.23,14.48,71.2,3288.2,-6.4,35.1,0.712,827.5,121.7,2.22,NONE,98.7,0.0,499.4
2026-09-02T10:21:50.606032,4828.9,822.6,118.8,2.2,14.72,71.2,3284.3,-6.3,35.1,0.712,827.6,121.8,2.23,NONE,97.2,0.0,499.4
2026-09-02T10:21:51.606032,4815.9,823.7,121.9,2.17,14.21,72.4,3293.1,-6.4,35.2,0.724,828.5,122.1,2.22,NONE,98.8,0.0,499.4
2026-09-02T10:21:52.606032,4799.4,818.3,124.5,2.32,14.95,71.3,3280.8,-6.3,35.1,0.713,827.5,121.7,2.21,NONE,98.6,0.0,499.4
2026-09-02T10:21:53.606032,4826.0,834.7,122.7,2.3,14.8,72.6,3284.6,-6.4,35.3,0.726,828.6,122.2,2.23,NONE,97.2,0.0,499.4
2026-09-02T10:21:54.606032,4790.1,829.4,119.6,2.2,15.08,72.6,3291.6,-6.4,35.3,0.726,828.5,122.0,2.21,NONE,99.3,0.0,499.4
2026-09-02T10:21:55.606032,4825.5,829.6,121.3,2.19,14.88,72.7,3284.9,-6.4,35.3,0.727,828.7,122.2,2.23,NONE,99.7,0.0,499.4
2026-09-02T10:21:56.606032,4789.8,830.6,122.1,2.05,15.3,73.0,3285.6,-6.4,35.3,0.73,828.7,122.2,2.2,NONE,99.6,0.0,499.4
2026-09-02T10:21:57.606032,4799.8,827.7,122.8,2.2,15.23,72.2,3263.6,-6.2,35.2,0.722,828.1,122.0,2.21,NONE,99.7,0.0,499.4
2026-09-02T10:21:58.606032,4828.6,831.7,122.3,2.24,15.05,72.5,3261.9,-6.2,35.2,0.725,828.5,122.2,2.23,NONE,98.5,0.0,499.4
2026-09-02T10:21:59.606032,4824.0,828.0,123.6,2.36,14.48,72.5,3265.9,-6.2,35.3,0.725,828.5,122.2,2.23,NONE,97.7,0.0,499.4
2026-09-02T10:22:00.606032,4770.2,825.4,122.5,2.19,14.21,71.2,3267.5,-6.2,35.1,0.712,827.2,121.5,2.19,NONE,98.3,0.0,499.4
2026-09-02T10:22:01.606032,4795.0,830.4,125.8,2.06,14.59,71.4,3248.7,-6.1,35.1,0.714,827.4,121.7,2.21,NONE,99.4,0.0,499.4
2026-09-02T10:22:02.606032,4793.4,823.3,122.1,2.04,14.29,72.0,3250.0,-6.1,35.2,0.72,827.9,121.9,2.21,NONE,97.2,0.0,499.4
2026-09-02T10:22:03.606032,4812.7,822.6,120.7,2.29,14.95,72.0,3244.3,-6.1,35.2,0.72,828.0,122.0,2.22,NONE,97.3,0.0,499.4
2026-09-02T10:22:04.606032,4778.6,817.5,119.7,1.98,14.62,72.3,3253.0,-6.1,35.2,0.723,828.0,121.9,2.2,NONE,99.4,0.0,499.4
2026-09-02T10:22:05.606032,4808.8,822.6,121.1,2.29,14.71,71.8,3237.9,-6.0,35.2,0.718,827.8,122.0,2.22,NONE,98.9,0.0,499.4
2026-09-02T10:22:06.606032,4825.3,824.1,122.3,2.09,14.42,72.6,3246.2,-6.1,35.3,0.726,828.5,122.3,2.23,NONE,98.3,0.0,499.4
2026-09-02T10:22:07.606032,4822.6,827.4,123.7,2.15,14.7,72.1,3225.4,-6.0,35.2,0.721,828.0,122.1,2.23,NONE,99.5,0.0,499.4
2026-09-02T10:22:08.606032,4774.7,826.4,123.8,2.29,15.66,72.2,3216.9,-5.9,35.2,0.722,827.8,122.0,2.19,NONE,99.6,0.0,499.4
2026-09-02T10:22:09.606032,4800.4,824.0,120.0,2.32,14.86,72.2,3221.7,-5.9,35.2,0.722,828.0,122.1,2.21,NONE,100.0,0.0,499.4
2026-09-02T10:22:10.606032,4786.8,828.8,122.4,2.15,14.64,71.4,3211.2,-5.9,35.1,0.714,827.3,121.8,2.2,NONE,99.4,0.0,499.4
2026-09-02T10:22:11.606032,4825.8,830.7,123.0,2.05,14.62,72.4,3217.8,-5.9,35.2,0.724,828.2,122.3,2.23,NONE,99.4,0.0,499.4
2026-09-02T10:22:12.606032,4818.8,822.8,122.9,2.22,14.78,72.3,3208.8,-5.9,35.2,0.723,828.1,122.2,2.23,NONE,98.4,0.0,499.4
2026-09-02T10:22:13.606032,4816.2,822.2,121.2,2.19,15.21,72.1,3207.4,-5.8,35.2,0.721,827.9,122.1,2.22,NONE,98.5,0.0,499.4
2026-09-02T10:22:14.606032,4829.5,832.3,123.7,2.39,14.87,72.7,3197.7,-5.8,35.3,0.727,828.4,122.4,2.23,NONE,97.5,0.0,499.4
2026-09-02T10:22:15.606032,4779.2,829.1,122.0,2.1,14.87,73.0,3182.5,-5.7,35.3,0.73,828.3,122.3,2.2,NONE,99.5,0.0,499.4
2026-09-02T10:22:16.606032,4775.9,822.6,123.1,2.24,14.56,72.0,3183.9,-5.7,35.2,0.72,827.6,122.0,2.2,NONE,97.0,0.0,499.4
2026-09-02T10:22:17.606032,4785.3,822.9,120.7,2.33,14.98,72.8,3180.6,-5.7,35.3,0.728,828.2,122.3,2.2,NONE,97.8,0.0,499.4
2026-09-02T10:22:18.606032,4819.6,829.1,118.8,2.23,14.64,71.7,3168.5,-5.6,35.2,0.717,827.5,122.1,2.23,NONE,97.8,0.0,499.4
2026-09-02T10:22:19.606032,4798.4,831.2,124.2,2.29,15.0,73.0,3178.5,-5.7,35.3,0.73,828.4,122.4,2.21,NONE,97.6,0.0,499.4
2026-09-02T10:22:20.606032,4782.2,827.8,124.5,2.23,14.75,72.0,3169.6,-5.6,35.2,0.72,827.5,122.0,2.2,NONE,99.8,0.0,499.4
2026-09-02T10:22:21.606032,4823.4,828.1,123.2,2.29,14.63,72.1,3172.0,-5.6,35.2,0.721,827.8,122.2,2.23,NONE,97.8,0.0,499.4
2026-09-02T10:22:22.606032,4802.0,827.9,121.7,2.11,14.71,71.2,3160.5,-5.5,35.1,0.712,827.0,121.9,2.21,NONE,97.8,0.0,499.4
2026-09-02T10:22:23.606032,4806.1,826.6,123.4,2.56,15.15,71.2,3156.2,-5.5,35.1,0.712,827.0,121.9,2.22,NONE,99.4,0.0,499.4
2026-09-02T10:22:24.606032,4799.0,832.3,120.2,2.24,14.61,71.2,3153.8,-5.5,35.1,0.712,827.0,121.9,2.21,NONE,99.9,0.0,499.4
2026-09-02T10:22:25.606032,4821.2,831.2,120.7,2.22,15.21,71.4,3149.2,-5.5,35.1,0.714,827.2,122.1,2.23,NONE,97.7,0.0,499.4
2026-09-02T10:22:26.606032,4776.8,827.6,122.1,2.27,14.91,71.5,3146.7,-5.5,35.1,0.715,827.0,121.9,2.2,NONE,98.9,0.0,499.4
2026-09-02T10:22:27.606032,4822.9,831.2,119.8,2.14,14.96,72.8,3137.9,-5.4,35.3,0.728,828.2,122.5,2.23,NONE,97.7,0.0,499.4
2026-09-02T10:22:28.606032,4771.0,821.7,121.5,2.21,15.09,72.7,3124.5,-5.3,35.3,0.727,827.8,122.3,2.19,NONE,98.1,0.0,499.4
2026-09-02T10:22:29.606032,4827.3,819.3,120.3,2.11,15.24,71.7,3132.9,-5.4,35.2,0.717,827.4,122.2,2.23,NONE,98.9,0.0,499.4
2026-09-02T10:22:30.606032,4788.6,823.1,119.7,2.2,15.15,72.0,3123.6,-5.3,35.2,0.72,827.4,122.2,2.2,NONE,97.8,0.0,499.4
2026-09-02T10:22:31.606032,4814.4,823.7,119.0,2.25,14.91,71.2,3129.7,-5.3,35.1,0.712,827.0,122.0,2.22,NONE,98.7,0.0,499.4
2026-09-02T10:22:32.606032,4809.4,833.0,124.3,2.19,15.09,72.3,3114.7,-5.2,35.2,0.723,827.7,122.4,2.22,NONE,97.2,0.0,499.4
2026-09-02T10:22:33.606032,4786.3,825.2,121.7,2.11,14.77,71.7,3112.3,-5.2,35.2,0.717,827.1,122.1,2.2,NONE,97.5,0.0,499.4
2026-09-02T10:22:34.606032,4804.4,830.5,122.1,2.18,15.18,71.3,3108.0,-5.2,35.1,0.713,826.9,122.0,2.22,NONE,97.1,0.0,499.4
2026-09-02T10:22:35.606032,4792.4,816.4,119.9,2.21,14.49,71.3,3111.2,-5.2,35.1,0.713,826.9,122.0,2.21,NONE,99.1,0.0,499.4
2026-09-02T10:22:36.606032,4777.5,830.3,121.6,2.28,14.67,71.6,3115.1,-5.2,35.2,0.716,827.0,122.0,2.2,NONE,99.9,0.0,499.4
2026-09-02T10:22:37.606032,4823.8,821.0,121.7,2.11,14.82,71.0,3108.1,-5.2,35.1,0.71,826.8,122.0,2.23,NONE,97.3,0.0,499.4
2026-09-02T10:22:38.606032,4796.3,830.8,122.3,2.18,14.81,71.9,3113.4,-5.2,35.2,0.719,827.3,122.2,2.21,NONE,99.7,0.0,499.4
2026-09-02T10:22:39.606032,4815.7,828.8,118.7,2.27,15.03,71.7,3099.3,-5.1,35.2,0.717,827.3,122.2,2.22,NONE,98.6,0.0,499.4
2026-09-02T10:22:40.606032,4771.9,828.5,123.8,2.19,15.21,72.7,3109.9,-5.2,35.3,0.727,827.8,122.3,2.19,NONE,99.5,0.0,499.4
2026-09-02T10:22:41.606032,4811.4,827.7,124.2,2.4,14.6,71.1,3106.3,-5.2,35.1,0.711,826.8,122.0,2.22,NONE,97.6,0.0,499.4
2026-09-02T10:22:42.606032,4797.7,832.2,121.9,2.18,14.83,71.4,3103.3,-5.2,35.1,0.714,826.9,122.0,2.21,NONE,99.9,0.0,499.4
2026-09-02T10:22:43.606032,4771.0,823.4,120.4,2.18,14.41,71.0,3095.3,-5.1,35.1,0.71,826.5,121.8,2.19,NONE,97.8,0.0,499.4
2026-09-02T10:22:44.606032,4800.8,826.3,120.5,2.23,15.04,71.9,3099.5,-5.1,35.2,0.719,827.3,122.2,2.21,NONE,98.8,0.0,499.4
2026-09-02T10:22:45.606032,4810.1,829.7,120.4,2.34,15.49,71.5,3099.5,-5.1,35.2,0.715,827.1,122.1,2.22,NONE,99.4,0.0,499.4
2026-09-02T10:22:46.606032,4818.5,824.1,125.4,2.28,15.14,72.6,3093.6,-5.1,35.3,0.726,827.9,122.5,2.23,NONE,99.5,0.0,499.4
2026-09-02T10:22:47.606032,4774.5,830.2,117.4,2.31,15.27,72.2,3092.4,-5.1,35.2,0.722,827.4,122.2,2.19,NONE,98.7,0.0,499.4
2026-09-02T10:22:48.606032,4816.1,828.8,121.7,2.28,15.18,71.9,3096.7,-5.1,35.2,0.719,827.4,122.3,2.22,NONE,97.0,0.0,499.4
2026-09-02T10:22:49.606032,4787.4,818.6,122.7,2.15,15.45,71.2,3099.0,-5.1,35.1,0.712,826.7,121.9,2.2,NONE,99.7,0.0,499.4
2026-09-02T10:22:50.606032,4771.9,826.3,121.6,2.12,15.04,71.2,3102.6,-5.2,35.1,0.712,826.6,121.9,2.19,NONE,99.4,0.0,499.4
2026-09-02T10:22:51.606032,4808.0,829.4,123.2,2.24,15.1,71.4,3107.3,-5.2,35.1,0.714,827.0,122.1,2.22,NONE,97.6,0.0,499.4
2026-09-02T10:22:52.606032,4791.5,830.3,123.9,2.1,14.97,72.9,3097.8,-5.1,35.3,0.729,828.0,122.5,2.21,NONE,98.5,0.0,499.4
2026-09-02T10:22:53.606032,4771.3,825.8,123.4,2.23,15.11,72.4,3116.1,-5.3,35.2,0.724,827.6,122.2,2.19,NONE,98.5,0.0,499.4
2026-09-02T10:22:54.606032,4792.0,820.6,120.3,2.24,15.24,71.7,3116.8,-5.3,35.2,0.717,827.2,122.1,2.21,NONE,99.7,0.0,499.4
2026-09-02T10:22:55.606032,4829.4,828.5,122.6,2.11,14.39,72.1,3112.1,-5.2,35.2,0.721,827.7,122.4,2.23,NONE,98.0,0.0,499.4
2026-09-02T10:22:56.606032,4803.7,825.2,123.4,2.23,15.63,72.8,3121.0,-5.3,35.3,0.728,828.1,122.5,2.21,NONE,98.1,0.0,499.4
2026-09-02T10:22:57.606032,4797.0,814.2,126.7,2.21,15.01,73.0,3120.9,-5.3,35.3,0.73,828.2,122.5,2.21,NONE,97.7,0.0,499.4
2026-09-02T10:22:58.606032,4787.1,821.6,123.3,2.19,14.82,72.2,3115.7,-5.3,35.2,0.722,827.5,122.2,2.2,NONE,99.0,0.0,499.4
2026-09-02T10:22:59.606032,4773.8,829.1,123.1,2.06,14.75,71.9,3130.0,-5.3,35.2,0.719,827.3,122.0,2.19,NONE,98.3,0.0,499.4
2026-09-02T10:23:00.606032,4781.9,826.3,121.2,2.24,14.8,72.6,3122.1,-5.3,35.3,0.726,827.8,122.3,2.2,NONE,99.9,0.0,499.4
2026-09-02T10:23:01.606032,4800.7,823.9,118.3,2.23,14.81,72.3,3126.6,-5.3,35.2,0.723,827.7,122.3,2.21,NONE,97.2,0.0,499.4
2026-09-02T10:23:02.606032,4806.4,828.4,122.6,2.26,14.87,71.2,3129.2,-5.3,35.1,0.712,826.9,122.0,2.22,NONE,98.5,0.0,499.4
2026-09-02T10:23:03.606032,4781.7,836.7,117.7,2.22,14.6,71.1,3138.2,-5.4,35.1,0.711,826.7,121.8,2.2,NONE,99.0,0.0,499.4
2026-09-02T10:23:04.606032,4816.9,828.8,122.9,2.24,14.74,71.7,3133.7,-5.4,35.2,0.717,827.4,122.2,2.22,NONE,98.5,0.0,499.4
