engine_id,cycle,timestamp_s,mission_phase,fault_type,rpm,throttle_pct,altitude_m,ambient_temp_c,ambient_pressure_kpa,manifold_pressure_kpa,fuel_flow_gph,egt_c,cht_c,oil_pressure_bar,oil_temp_c,vibration_g,engine_load_pct,efficiency_pct,health_score,anomaly_score,rul_cycles,health_state
ENG_013,209,1045,descent,healthy,1831.8,35.82,4275.48,12.12,61.53,48.51,11.789,355.81,87.94,4.432,69.71,0.2257,45.36,77.46,100.0,0.05,791,healthy
ENG_013,210,1050,cruise,healthy,2508.37,69.62,9317.16,9.17,32.853,56.9,31.346,452.92,121.84,3.75,81.0,0.3045,75.83,74.42,100.0,0.05,790,healthy
ENG_013,211,1055,climb,healthy,2778.78,85.71,3736.58,16.69,64.538,81.51,42.958,507.14,146.28,3.455,101.09,0.3248,87.63,73.24,100.0,0.05,789,healthy
ENG_013,212,1060,descent,healthy,1812.86,30.34,4499.58,15.52,59.696,46.19,9.881,344.64,86.47,4.514,65.16,0.1485,40.58,77.94,100.0,0.05,788,healthy
ENG_013,213,1065,cruise,healthy,2417.38,66.1,7671.89,11.58,40.148,60.01,28.549,444.54,120.17,3.924,83.03,0.2245,68.28,75.17,99.58,0.05,787,healthy
ENG_013,214,1070,cruise,healthy,2450.47,63.54,9755.24,10.46,31.346,53.18,27.938,437.36,117.27,3.768,81.41,0.2108,67.2,75.28,100.0,0.05,786,healthy
ENG_013,215,1075,climb,healthy,2683.9,67.12,3962.69,4.06,63.755,68.01,32.334,444.48,116.72,3.562,75.82,0.2844,70.77,74.92,100.0,0.05,785,healthy
ENG_013,216,1080,cruise,healthy,2373.11,53.7,8822.85,16.16,35.644,51.25,22.944,416.11,113.69,3.933,81.16,0.2296,58.7,76.13,100.0,0.05,784,healthy
ENG_013,217,1085,climb,healthy,2777.23,83.43,6097.01,9.34,48.115,71.23,41.833,493.85,136.98,3.603,91.31,0.3107,80.92,73.91,100.0,0.05,783,healthy
ENG_013,218,1090,climb,healthy,2713.81,71.8,5427.5,12.07,52.163,66.14,34.871,465.2,129.07,3.575,88.7,0.2908,70.21,74.98,99.91,0.05,782,healthy
ENG_013,219,1095,cruise,healthy,2463.85,65.88,9414.86,0.44,33.655,55.44,29.289,433.67,109.4,3.804,70.89,0.2469,66.37,75.36,99.4,0.05,781,healthy
ENG_013,220,1100,cruise,healthy,2460.38,56.88,8938.41,19.39,36.004,54.07,25.252,429.16,120.66,3.924,84.62,0.2431,63.91,75.61,97.87,0.05,780,healthy
ENG_013,221,1105,cruise,healthy,2451.34,65.63,7678.04,7.27,41.139,58.19,28.901,439.62,115.86,3.846,77.07,0.203,65.4,75.46,100.0,0.05,779,healthy
ENG_013,222,1110,takeoff,healthy,2987.41,92.94,601.76,16.81,93.516,89.39,49.846,529.83,155.06,3.427,101.27,0.2885,92.36,72.76,99.25,0.0551,778,healthy
ENG_013,223,1115,descent,healthy,1748.54,30.2,6297.76,10.41,48.029,41.24,9.407,338.01,80.47,4.558,60.75,0.2287,34.79,78.52,100.0,0.05,777,healthy
ENG_013,224,1120,cruise,healthy,2442.23,59.75,8098.85,16.5,38.649,57.33,26.268,433.41,119.99,3.836,82.67,0.2741,69.96,75.0,100.0,0.05,776,healthy
ENG_013,225,1125,cruise,healthy,2467.8,58.62,6994.95,8.8,44.536,57.01,25.803,423.23,111.64,3.729,72.11,0.2277,60.5,75.95,100.0,0.05,775,healthy
ENG_013,226,1130,takeoff,healthy,2929.12,84.25,739.94,22.08,93.148,85.57,44.392,511.46,152.24,3.374,102.42,0.3163,85.54,73.45,100.0,0.0522,774,healthy
ENG_013,227,1135,takeoff,healthy,2969.49,83.45,482.41,15.66,95.632,83.77,44.546,503.67,145.62,3.318,95.59,0.3217,88.21,73.18,99.56,0.05,773,healthy
ENG_013,228,1140,cruise,healthy,2514.6,61.54,9658.56,6.74,31.295,51.9,27.968,429.61,112.63,3.883,77.75,0.3,67.72,75.23,99.07,0.05,772,healthy
ENG_013,229,1145,cruise,healthy,2425.53,62.17,8561.38,13.2,36.34,54.75,27.079,436.09,118.55,3.802,81.31,0.284,65.78,75.42,100.0,0.05,771,healthy
ENG_013,230,1150,cruise,healthy,2413.86,58.37,10434.77,10.63,28.732,49.02,25.464,423.44,112.61,3.961,77.32,0.2641,65.71,75.43,97.53,0.05,770,healthy
ENG_013,231,1155,takeoff,healthy,2994.14,91.64,835.47,20.4,91.312,84.87,49.329,530.17,157.63,3.521,104.94,0.3017,89.65,73.03,98.01,0.0576,769,healthy
ENG_013,232,1160,takeoff,healthy,2951.9,87.4,481.79,15.38,95.345,87.9,46.348,513.36,148.49,3.292,97.59,0.3359,91.03,72.9,100.0,0.05,768,healthy
ENG_013,233,1165,climb,healthy,2677.61,75.24,3977.54,18.4,64.159,74.15,36.219,479.82,137.89,3.655,92.32,0.3192,76.55,74.35,98.88,0.05,767,healthy
ENG_013,234,1170,cruise,healthy,2447.8,62.81,10304.97,6.42,31.281,51.74,27.838,431.39,112.58,3.927,74.45,0.2889,68.13,75.19,98.44,0.05,766,healthy
ENG_013,235,1175,climb,healthy,2731.12,77.43,2837.32,25.61,72.693,75.94,38.052,493.7,147.6,3.691,104.12,0.2774,80.66,73.93,100.0,0.05,765,healthy
ENG_013,236,1180,climb,healthy,2686.6,76.75,4852.45,11.57,57.932,71.62,37.234,477.07,132.44,3.71,88.71,0.2632,81.37,73.86,99.11,0.05,764,healthy
ENG_013,237,1185,takeoff,healthy,2915.48,88.76,1096.11,17.51,89.326,87.9,46.559,518.36,151.34,3.397,101.17,0.3559,87.87,73.21,100.0,0.0513,763,healthy
ENG_013,238,1190,descent,healthy,1812.69,43.79,4999.04,21.7,57.1,51.2,14.314,385.8,104.08,4.545,79.25,0.1516,51.39,76.86,99.6,0.05,762,healthy
ENG_013,239,1195,descent,healthy,1856.79,42.06,4699.68,12.21,56.864,50.79,13.891,372.58,93.64,4.456,68.75,0.2091,50.18,76.98,100.0,0.05,761,healthy
ENG_013,240,1200,cruise,healthy,2457.3,67.85,9707.94,8.06,31.607,56.93,29.939,446.29,118.61,3.853,79.36,0.3374,73.97,74.6,99.19,0.05,760,healthy
ENG_013,241,1205,climb,healthy,2758.27,78.81,3007.42,13.03,70.699,76.19,39.031,485.18,136.51,3.629,91.11,0.3346,82.46,73.75,98.96,0.05,759,healthy
ENG_013,242,1210,climb,healthy,2755.77,67.41,3361.08,25.12,67.548,67.53,33.449,467.59,138.89,3.586,97.07,0.3292,71.76,74.82,98.22,0.05,758,healthy
ENG_013,243,1215,cruise,healthy,2383.54,55.89,7339.31,14.43,41.556,53.65,23.987,420.25,113.94,3.82,80.52,0.2545,60.92,75.91,97.8,0.05,757,healthy
ENG_013,244,1220,cruise,healthy,2433.01,63.18,11087.88,2.19,27.691,51.95,27.725,427.86,108.49,3.898,69.89,0.2352,66.97,75.3,100.0,0.05,756,healthy
ENG_013,245,1225,cruise,healthy,2381.64,61.5,9514.63,9.15,32.428,53.26,26.284,429.52,113.4,3.874,77.87,0.2456,65.24,75.48,99.5,0.05,755,healthy
ENG_013,246,1230,cruise,healthy,2377.78,55.27,9876.66,10.64,32.478,49.44,23.662,414.75,109.55,3.897,76.91,0.276,62.25,75.77,100.0,0.05,754,healthy
ENG_013,247,1235,climb,healthy,2747.77,81.11,8401.54,14.11,37.472,67.07,40.169,492.05,139.42,3.464,94.95,0.3226,83.99,73.6,100.0,0.05,753,healthy
ENG_013,248,1240,cruise,healthy,2445.18,65.7,13525.93,1.3,20.373,45.98,28.952,433.74,109.89,3.766,68.08,0.242,69.21,75.08,100.0,0.05,752,healthy
ENG_013,249,1245,cruise,healthy,2453.25,65.92,5463.37,7.44,52.999,61.86,29.346,440.58,116.31,3.885,77.81,0.308,74.13,74.59,99.84,0.05,751,healthy
ENG_013,250,1250,descent,healthy,1775.59,30.23,5523.5,17.82,52.251,42.23,9.583,345.98,88.22,4.541,71.68,0.1992,35.51,78.45,100.0,0.05,750,healthy
ENG_013,251,1255,descent,healthy,1812.56,37.59,4758.65,9.12,57.466,50.04,12.053,357.07,86.22,4.449,66.44,0.1971,47.24,77.28,99.72,0.05,749,healthy
ENG_013,252,1260,cruise,healthy,2404.05,59.58,10983.75,7.35,27.88,48.02,25.885,423.12,110.24,3.99,76.97,0.2046,67.37,75.26,96.37,0.05,748,healthy
ENG_013,253,1265,descent,healthy,1814.4,40.56,3867.53,21.05,62.717,50.93,13.065,376.77,100.7,4.397,78.14,0.2047,45.31,77.47,100.0,0.05,747,healthy
ENG_013,254,1270,climb,healthy,2697.85,78.76,5940.59,12.13,51.5,70.39,38.126,483.08,134.86,3.584,90.72,0.2858,79.79,74.02,100.0,0.05,746,healthy
ENG_013,255,1275,cruise,healthy,2427.61,62.21,9824.25,14.58,32.096,49.61,27.096,437.62,119.99,3.916,86.6,0.2191,65.87,75.41,97.91,0.05,745,healthy
ENG_013,256,1280,cruise,healthy,2493.28,59.35,10391.26,9.47,29.535,47.99,26.62,426.26,,3.899,76.06,0.2773,63.04,75.7,100.0,0.05,744,healthy
ENG_013,257,1285,cruise,healthy,2404.75,62.89,6768.0,15.17,46.369,60.56,27.461,439.57,120.88,3.733,86.45,0.2454,65.29,75.47,98.71,0.05,743,healthy
ENG_013,258,1290,cruise,healthy,2418.5,53.58,9514.68,7.55,32.609,46.79,23.39,407.98,105.51,3.961,70.16,0.2718,61.28,75.87,99.37,0.05,742,healthy
ENG_013,259,1295,descent,healthy,1744.72,30.36,5119.05,15.63,54.017,40.94,9.437,343.58,85.78,4.437,68.03,0.2196,35.81,78.42,98.12,0.05,741,healthy
ENG_013,260,1300,descent,healthy,1755.67,28.37,3924.24,21.76,62.439,44.14,9.01,344.72,90.34,4.43,70.75,0.2083,39.57,78.04,99.44,0.05,740,healthy
ENG_013,261,1305,descent,healthy,1820.37,34.49,3430.14,14.73,68.08,47.39,11.142,354.76,89.29,4.564,69.49,0.2018,41.26,77.87,100.0,0.05,739,healthy
ENG_013,262,1310,climb,healthy,2697.02,70.8,6838.43,7.22,45.549,63.45,34.411,457.43,123.16,3.734,82.07,0.307,73.25,74.67,100.0,0.05,738,healthy
ENG_013,263,1315,cruise,healthy,2511.92,74.3,8922.36,18.02,35.051,62.39,33.681,474.01,134.72,3.781,94.3,0.2504,72.91,74.71,99.09,0.05,737,healthy
ENG_013,264,1320,cruise,healthy,2406.01,58.29,10179.23,7.0,30.756,48.92,25.213,419.45,108.82,3.956,72.59,0.3062,67.13,75.29,100.0,0.05,736,healthy
ENG_013,265,1325,cruise,healthy,2394.54,55.14,11202.24,5.93,26.923,45.67,23.844,409.99,104.93,3.75,71.69,0.2075,61.07,75.89,99.61,0.05,735,healthy
ENG_013,266,1330,climb,healthy,2748.64,81.08,4325.58,14.14,60.972,74.39,40.112,492.02,139.44,3.375,94.72,0.3017,83.83,73.62,100.0,0.05,734,healthy
ENG_013,267,1335,climb,healthy,2732.21,85.22,3509.9,15.77,66.936,79.57,41.885,504.13,144.4,3.594,97.49,0.3644,86.07,73.39,97.5,0.05,733,healthy
ENG_013,268,1340,takeoff,healthy,2959.72,87.36,1117.07,24.3,88.183,85.03,46.773,522.31,157.47,3.388,109.05,0.2627,88.49,73.15,100.0,0.0575,732,healthy
ENG_013,269,1345,climb,healthy,2700.49,68.54,3120.27,10.46,71.501,68.8,33.055,454.88,124.53,3.528,82.52,0.2526,68.46,75.15,99.25,0.05,731,healthy
ENG_013,270,1350,takeoff,healthy,2969.17,84.19,1025.52,16.74,89.236,81.59,44.897,506.69,147.34,3.331,99.91,0.3533,84.93,73.51,99.13,0.05,730,healthy
ENG_013,271,1355,cruise,healthy,2444.24,63.06,7326.2,14.49,43.506,58.91,27.505,440.05,120.82,3.895,83.51,0.2784,67.18,75.28,100.0,0.05,729,healthy
ENG_013,272,1360,cruise,healthy,2450.42,64.61,9170.18,7.51,34.056,57.88,28.318,437.2,115.23,3.92,78.42,0.2561,69.24,75.08,100.0,0.05,728,healthy
ENG_013,273,1365,cruise,healthy,2457.9,61.41,12104.54,10.33,24.319,45.21,27.129,431.83,115.43,3.856,79.98,0.3149,62.64,75.74,99.49,0.05,727,healthy
ENG_013,274,1370,cruise,healthy,2343.59,54.22,7143.8,10.43,43.653,53.17,22.793,411.18,108.04,4.025,74.38,0.2401,56.65,76.34,100.0,0.05,726,healthy
ENG_013,275,1375,descent,healthy,1781.04,33.89,5665.99,12.11,52.392,43.47,10.722,349.88,85.69,4.441,64.31,0.261,44.16,77.58,100.0,0.05,725,healthy
ENG_013,276,1380,cruise,healthy,2411.43,64.22,9703.48,5.7,32.409,54.39,27.87,433.68,112.62,3.82,76.88,0.2358,70.44,74.96,99.49,0.05,724,healthy
ENG_013,277,1385,climb,healthy,2697.83,73.04,3057.09,9.78,71.201,70.93,35.409,465.84,127.64,3.65,87.79,0.2983,73.91,74.61,100.0,0.05,723,healthy
ENG_013,278,1390,cruise,healthy,2418.85,64.15,8832.02,10.82,34.617,55.92,,438.75,117.77,4.036,82.75,0.2502,67.49,75.25,99.8,0.05,722,healthy
ENG_013,279,1395,descent,healthy,1781.25,33.19,4414.84,8.54,59.395,46.8,10.618,344.5,81.53,4.475,59.1,0.2111,40.24,77.98,99.6,0.05,721,healthy
ENG_013,280,1400,cruise,healthy,2452.32,66.6,10854.21,4.32,27.435,52.52,29.612,439.21,113.76,3.757,77.32,0.2686,75.22,74.48,100.0,0.05,720,healthy
ENG_013,281,1405,climb,healthy,2727.99,76.54,4119.68,20.04,62.413,73.25,37.434,485.74,141.23,3.618,97.75,0.3013,74.45,74.55,100.0,0.05,719,healthy
ENG_013,282,1410,cruise,healthy,2485.29,65.32,8553.95,10.47,36.5,57.57,29.331,442.63,119.21,3.782,82.74,0.2926,64.84,75.52,98.72,0.05,718,healthy
ENG_013,283,1415,takeoff,healthy,2925.48,86.28,993.84,16.64,90.156,84.7,45.468,511.23,148.48,3.358,98.47,0.3548,85.85,73.42,100.0,0.05,717,healthy
ENG_013,284,1420,cruise,healthy,2398.04,55.26,9777.96,15.96,32.084,48.29,23.718,420.39,115.1,3.916,81.14,0.2607,61.37,75.86,100.0,0.05,716,healthy
ENG_013,285,1425,descent,healthy,1740.19,31.81,5083.21,19.69,55.946,43.33,9.992,351.31,91.01,4.471,73.74,0.1458,38.2,78.18,100.0,0.05,715,healthy
ENG_013,286,1430,cruise,healthy,2504.76,68.46,10724.4,7.61,28.552,52.45,30.85,448.29,119.26,3.724,80.87,0.2946,71.73,74.83,98.27,0.05,714,healthy
ENG_013,287,1435,cruise,healthy,2372.79,61.02,8273.68,10.2,37.131,54.73,25.999,429.15,113.94,3.782,79.31,0.2384,66.6,75.34,100.0,0.05,713,healthy
ENG_013,288,1440,cruise,healthy,2425.08,62.21,10403.96,5.3,29.779,51.75,27.225,428.28,110.67,3.763,74.59,0.2711,65.79,75.42,98.1,0.05,712,healthy
ENG_013,289,1445,takeoff,healthy,2897.75,88.6,788.37,19.54,91.453,86.97,46.203,519.67,153.03,3.357,103.71,0.302,86.97,73.3,100.0,0.053,711,healthy
ENG_013,290,1450,cruise,healthy,2467.46,72.71,6399.03,13.86,47.135,65.55,32.354,464.91,128.67,3.748,88.27,0.2655,75.84,74.42,99.99,0.05,710,healthy
ENG_013,291,1455,climb,healthy,2824.02,84.62,6595.59,11.52,45.71,73.91,42.898,499.96,140.73,3.468,95.41,0.2761,85.61,73.44,98.49,0.05,709,healthy
ENG_013,292,1460,climb,healthy,2693.51,72.1,3004.44,11.58,71.541,71.14,34.952,465.13,128.59,3.572,86.35,0.3123,77.28,74.27,100.0,0.05,708,healthy
ENG_013,293,1465,cruise,healthy,2434.62,69.68,8851.43,8.15,35.708,60.46,30.559,450.73,119.99,3.782,82.63,0.2985,69.75,75.03,99.65,0.05,707,healthy
ENG_013,294,1470,cruise,healthy,2439.76,62.77,7815.96,13.07,39.223,56.95,27.698,437.79,119.1,3.941,82.16,0.2937,67.66,75.23,99.63,0.05,706,healthy
ENG_013,295,1475,cruise,healthy,2391.82,53.88,8366.65,19.52,36.981,52.63,22.976,420.27,117.42,3.96,85.03,0.2729,60.77,75.92,99.92,0.05,705,healthy
ENG_013,296,1480,cruise,healthy,2410.49,59.14,12669.85,7.47,21.814,45.67,25.936,422.23,110.07,3.987,73.7,0.254,65.15,75.48,99.24,0.05,704,healthy
ENG_013,297,1485,descent,healthy,1757.29,31.08,3944.46,11.62,64.195,46.73,9.651,341.66,82.53,4.442,65.79,0.1957,39.73,78.03,100.0,0.05,703,healthy
ENG_013,298,1490,cruise,healthy,2465.12,60.22,6311.62,10.38,46.727,56.58,26.705,428.91,114.55,3.722,76.64,0.201,63.67,75.63,100.0,0.05,702,healthy
ENG_013,299,1495,climb,healthy,2616.16,66.92,4969.45,14.93,55.314,66.5,31.493,453.62,126.61,3.698,88.32,0.2576,67.26,75.27,99.39,0.05,701,healthy
ENG_013,300,1500,descent,healthy,1821.51,38.71,4431.59,13.33,60.118,48.87,12.551,364.36,91.49,4.46,67.85,0.1398,46.22,77.38,98.5,0.05,700,healthy
ENG_013,301,1505,cruise,healthy,2434.23,60.99,10017.24,14.57,30.601,51.1,26.64,434.56,119.02,3.998,81.98,0.2496,65.43,75.46,100.0,0.05,699,healthy
ENG_013,302,1510,climb,healthy,2665.41,77.24,5311.89,17.16,53.865,72.61,37.219,483.56,138.2,3.797,94.43,0.2318,77.36,74.26,100.0,0.05,698,healthy
ENG_013,303,1515,cruise,healthy,2411.78,63.18,12505.75,8.6,22.853,47.44,27.69,433.87,114.64,3.999,79.15,0.202,68.55,75.15,100.0,0.05,697,healthy
ENG_013,304,1520,descent,healthy,1746.24,32.27,4420.52,16.52,59.065,47.18,10.075,349.46,88.31,4.459,67.76,0.2713,44.61,77.54,98.15,0.05,696,healthy
ENG_013,305,1525,climb,healthy,2763.68,90.72,5202.83,13.77,54.275,77.97,45.134,516.98,147.44,3.605,98.36,0.2962,87.46,73.25,99.69,0.05,695,healthy
ENG_013,306,1530,climb,healthy,2774.97,82.22,6864.16,9.22,45.491,71.34,41.092,490.55,135.81,3.621,89.02,0.3079,84.39,73.56,99.04,0.05,694,healthy
ENG_013,307,1535,climb,healthy,2641.12,73.67,5327.36,20.58,53.147,66.01,34.727,477.27,138.3,3.645,94.98,0.2724,77.99,74.2,100.0,0.05,693,healthy
ENG_013,308,1540,cruise,healthy,2589.69,70.22,9623.76,14.28,32.111,57.23,32.889,461.06,128.44,3.651,86.06,0.2671,73.75,74.62,99.56,0.05,692,healthy
ENG_013,309,1545,cruise,healthy,2485.3,69.69,11388.14,15.51,24.903,51.46,31.245,459.05,127.97,3.796,90.06,0.3336,71.83,74.82,100.0,0.05,691,healthy
ENG_013,310,1550,climb,healthy,2754.35,76.52,4461.11,23.35,59.015,70.27,37.996,489.47,144.84,3.61,102.85,0.2829,84.3,73.57,100.0,0.05,690,healthy
ENG_013,311,1555,descent,healthy,1780.32,33.38,6857.93,21.37,45.97,41.61,10.608,357.79,94.5,4.491,73.04,0.1768,37.5,78.25,100.0,0.05,689,healthy
ENG_013,312,1560,climb,healthy,2755.65,81.98,5702.88,15.77,49.999,72.66,40.806,496.11,141.92,3.623,96.62,0.2694,80.82,73.92,100.0,0.05,688,healthy
ENG_013,313,1565,cruise,healthy,2407.57,63.25,8825.33,16.01,36.015,58.78,27.465,441.38,122.06,3.995,85.67,0.2941,67.94,75.21,99.59,0.05,687,healthy
ENG_013,314,1570,cruise,healthy,2439.3,67.68,8802.59,9.63,35.17,56.11,29.978,447.11,119.83,3.866,82.92,0.2498,68.28,75.17,99.79,0.05,686,healthy
ENG_013,315,1575,takeoff,healthy,2925.53,88.26,1391.05,23.58,85.713,84.85,46.617,523.3,157.1,3.29,106.18,0.3212,86.66,73.33,98.83,0.0571,685,healthy
ENG_013,316,1580,cruise,healthy,2429.6,58.14,9332.89,13.02,33.391,50.24,25.429,425.52,114.99,3.883,81.05,0.2704,62.63,75.74,100.0,0.05,684,healthy
ENG_013,317,1585,cruise,healthy,2466.31,63.69,9226.41,14.16,32.842,55.68,28.462,441.76,121.3,3.868,84.02,0.2708,67.97,75.2,100.0,0.05,683,healthy
ENG_013,318,1590,descent,healthy,1821.31,25.53,3090.3,10.75,70.183,44.35,8.157,327.52,77.71,4.48,62.07,0.1661,31.14,78.89,98.69,0.05,682,healthy
ENG_013,319,1595,cruise,healthy,2470.37,61.59,7848.32,13.53,41.081,56.7,27.201,435.73,118.93,3.885,83.91,0.346,64.97,75.5,100.0,0.05,681,healthy
ENG_013,320,1600,cruise,healthy,2370.16,51.9,9782.94,3.5,29.86,46.93,22.056,398.69,99.46,4.044,66.08,0.2488,57.26,76.27,100.0,0.05,680,healthy
ENG_013,321,1605,cruise,healthy,2486.29,69.9,9305.54,9.03,33.661,58.07,31.322,453.11,121.68,3.942,83.59,0.3058,70.86,74.91,99.97,0.05,679,healthy
ENG_013,322,1610,cruise,healthy,2428.61,69.25,8662.0,7.39,35.566,59.02,30.187,448.75,118.79,3.846,81.17,0.2781,67.97,75.2,99.42,0.05,678,healthy
ENG_013,323,1615,cruise,healthy,2421.19,63.39,7381.11,18.25,40.682,58.68,27.845,444.24,124.59,4.124,87.79,0.3055,69.64,75.04,98.37,0.05,677,healthy
ENG_013,324,1620,cruise,healthy,2431.48,58.06,9899.46,9.95,31.243,49.38,25.583,422.26,111.88,3.896,78.23,0.2303,66.64,75.34,98.98,0.05,676,healthy
ENG_013,325,1625,climb,healthy,2734.92,82.99,6798.0,7.04,45.133,70.93,40.77,489.63,133.8,3.583,88.44,0.31,80.91,73.91,100.0,0.05,675,healthy
ENG_013,326,1630,cruise,healthy,2460.63,61.05,11672.86,4.88,24.464,47.71,26.976,425.5,109.7,3.765,75.53,0.2944,62.64,75.74,100.0,0.05,674,healthy
ENG_013,327,1635,climb,healthy,2675.86,73.02,3937.5,15.48,63.337,72.7,35.101,471.11,133.06,3.683,91.67,0.2986,75.74,74.43,100.0,0.05,673,healthy
ENG_013,328,1640,cruise,healthy,2439.06,63.98,9488.21,10.86,34.218,52.92,27.943,438.7,117.91,3.829,80.49,0.2627,70.3,74.97,100.0,0.05,672,healthy
ENG_013,329,1645,cruise,healthy,2479.21,65.33,8169.98,15.75,38.888,57.49,29.093,447.85,124.44,3.803,86.71,0.3291,69.5,75.05,100.0,0.05,671,healthy
ENG_013,330,1650,climb,healthy,2738.42,77.69,6530.52,14.98,46.493,71.31,38.289,483.87,137.28,3.441,90.17,0.2436,76.68,74.33,99.48,0.05,670,healthy
ENG_013,331,1655,cruise,healthy,2453.08,67.92,8840.31,12.9,37.419,56.96,29.916,451.23,123.46,3.647,85.57,0.2913,74.59,74.54,98.95,0.05,669,healthy
ENG_013,332,1660,cruise,healthy,2409.97,61.17,9870.87,10.03,32.029,52.65,26.487,430.06,114.35,3.798,79.54,0.2853,62.14,75.79,100.0,0.05,668,healthy
ENG_013,333,1665,cruise,healthy,2439.9,58.82,9351.93,11.63,34.225,50.5,25.853,426.07,114.3,3.921,79.81,0.2443,62.87,75.71,98.96,0.05,667,healthy
ENG_013,334,1670,cruise,healthy,2399.24,61.82,9452.49,11.87,32.943,52.52,26.813,433.37,116.6,4.016,79.47,0.2953,63.15,75.68,97.48,0.05,666,healthy
ENG_013,335,1675,climb,healthy,2654.68,69.34,2838.13,18.57,71.036,71.99,32.951,464.23,132.77,3.645,91.74,0.3099,71.93,74.81,100.0,0.05,665,healthy
ENG_013,336,1680,cruise,healthy,2433.41,62.22,7477.83,8.98,41.736,58.83,27.231,432.16,114.47,3.848,78.46,0.2858,69.46,75.05,100.0,0.05,664,healthy
ENG_013,337,1685,cruise,healthy,2416.75,53.03,9862.96,12.34,30.607,45.89,23.193,411.32,109.81,3.892,76.88,0.2046,55.55,76.44,100.0,0.05,663,healthy
ENG_013,338,1690,climb,healthy,2763.83,77.02,5036.84,23.29,55.704,68.12,38.427,490.91,145.33,3.344,101.64,0.3855,76.56,74.34,99.92,0.05,662,healthy
ENG_013,339,1695,cruise,healthy,2511.44,69.15,13658.92,1.1,19.148,48.47,31.413,443.7,113.41,3.721,73.79,0.2176,70.22,74.98,99.66,0.05,661,healthy
ENG_013,340,1700,climb,healthy,2750.21,84.18,2785.53,13.23,71.557,83.15,41.603,499.2,141.19,3.597,96.31,0.2807,85.47,73.45,99.91,0.05,660,healthy
ENG_013,341,1705,cruise,healthy,2383.89,65.1,9269.2,1.59,34.407,55.47,27.77,431.37,108.94,3.949,76.0,0.2194,66.38,75.36,100.0,0.05,659,healthy
ENG_013,342,1710,cruise,healthy,2474.91,66.62,8938.26,8.14,34.89,58.79,29.764,443.5,117.87,3.826,78.82,0.2109,69.68,75.03,99.85,0.05,658,healthy
ENG_013,343,1715,cruise,healthy,2401.91,55.16,12618.76,6.38,22.526,42.99,24.016,410.64,105.49,3.907,72.87,0.2843,57.05,76.3,100.0,0.05,657,healthy
ENG_013,344,1720,descent,healthy,1786.17,39.97,3803.74,16.54,65.565,50.97,12.807,370.21,95.35,4.487,74.82,0.2315,45.56,77.44,100.0,0.05,656,healthy
ENG_013,345,1725,cruise,healthy,2378.12,53.22,8095.85,14.19,38.863,48.92,22.636,412.97,111.37,3.987,81.42,0.2809,62.48,75.75,100.0,0.05,655,healthy
ENG_013,346,1730,takeoff,healthy,2985.85,97.07,841.11,21.34,91.624,91.33,52.14,545.06,163.08,3.414,111.4,0.3195,94.45,72.56,100.0,0.0631,654,healthy
ENG_013,347,1735,cruise,healthy,2478.25,66.15,7531.37,11.89,40.253,58.98,29.508,446.1,121.26,3.825,82.85,0.2612,71.38,74.86,99.96,0.05,653,healthy
ENG_013,348,1740,descent,healthy,1771.2,39.13,6184.51,18.37,48.561,46.05,12.643,369.6,96.29,4.366,74.98,0.1771,48.49,77.15,100.0,0.05,652,healthy
ENG_013,349,1745,cruise,healthy,2465.33,55.97,10215.95,11.47,29.624,47.79,24.877,418.95,112.02,3.785,76.14,0.2239,58.54,76.15,99.61,0.05,651,healthy
ENG_013,350,1750,cruise,healthy,2431.53,63.9,8391.69,1.46,37.485,55.65,27.794,428.98,108.36,3.81,73.29,0.2648,71.42,74.86,99.91,0.05,650,healthy
ENG_013,351,1755,climb,healthy,2756.98,81.84,4718.11,10.26,56.95,75.74,40.731,490.26,136.3,3.657,88.55,0.2577,83.54,73.65,100.0,0.05,649,healthy
ENG_013,352,1760,descent,healthy,1821.95,37.95,4750.99,16.52,58.618,48.84,12.298,365.57,94.03,4.523,72.94,0.2333,43.87,77.61,100.0,0.05,648,healthy
ENG_013,353,1765,descent,healthy,1804.1,42.21,6149.64,17.42,49.266,48.2,13.67,377.24,98.35,4.449,78.75,0.173,45.92,77.41,100.0,0.05,647,healthy
ENG_013,354,1770,cruise,healthy,2491.19,65.58,7833.41,18.55,39.895,61.37,29.468,451.49,127.59,3.753,89.92,0.2671,63.66,75.63,99.81,0.05,646,healthy
ENG_013,355,1775,takeoff,healthy,3012.97,88.1,1046.51,21.16,90.204,86.83,47.796,522.06,155.6,3.367,104.64,0.2713,95.16,72.48,100.0,0.0556,645,healthy
ENG_013,356,1780,climb,healthy,2646.83,72.19,1745.34,17.89,81.508,76.26,34.373,470.82,134.41,3.679,91.57,0.3098,77.5,74.25,99.17,0.05,644,healthy
ENG_013,357,1785,cruise,healthy,2445.97,68.3,10828.11,8.9,28.069,55.71,29.955,448.12,119.71,3.714,79.48,0.2469,68.83,75.12,98.47,0.05,643,healthy
ENG_013,358,1790,descent,healthy,1807.46,31.21,6010.86,7.64,49.319,39.91,10.125,338.93,79.26,4.499,62.05,0.1887,39.68,78.03,97.65,0.05,642,healthy
ENG_013,359,1795,cruise,healthy,2448.49,63.13,7976.85,18.47,39.083,57.84,27.955,444.28,124.92,3.857,91.34,0.3198,71.26,74.87,99.3,0.05,641,healthy
